host_id,host_name,property_type,bedrooms,beds,bathrooms,ratings,neighbourhood,latitude,longitude,room_type,daily_price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
68237192,Martin,Home,3.0,3,2.0,4.82,78723,30.30955,-97.69522,Entire home/apt,250,2,34,2023-03-18,0.68,1,354,3
39264164,Eva,Home,3.0,4,2.0,4.98,78756,30.33168,-97.73503,Entire home/apt,263,2,53,2023-09-01,0.81,2,226,9
15864252,Walker Luxury Vacation,Home,7.0,7,3.0,4.91,78704,30.2592,-97.75467,Entire home/apt,789,2,35,2023-08-13,0.41,21,306,10
39264164,Eva,Home,4.0,4,2.0,4.97,78728,30.44353,-97.68213,Entire home/apt,248,2,68,2023-08-12,0.82,2,150,6
68579676,Myriam,Rental unit,1.0,1,1.0,5.0,78701,30.266821895790404,-97.75187351089887,Private room,78,2,6,2023-09-01,5.14,1,12,6
35913758,Renee,Home,4.0,4,2.0,4.84,78744,30.18736198608348,-97.75060817907516,Entire home/apt,186,2,142,2023-01-15,1.68,2,137,8
50815624,Ivan & Franzi,Home,3.0,3,2.0,4.99,78757,30.33809,-97.73198,Entire home/apt,379,2,211,2023-06-30,2.43,1,223,22
69102240,Boss,Condo,1.0,2,1.5,4.93,78704,30.25477,-97.74404,Private room,70,90,75,2023-02-26,0.84,2,357,1
14803017,Nancy,Guesthouse,1.0,2,1.0,4.93,78723,30.29419,-97.70155,Entire home/apt,90,1,263,2020-03-15,3.03,2,0,0
58366025,Samantha,Guesthouse,2.0,3,1.0,4.93,78702,30.265280996019687,-97.70571087922995,Entire home/apt,124,2,14,2023-08-06,1.76,1,345,14
69555569,Jarin & Scott,Rental unit,1.0,1,1.0,4.25,78751,30.30288,-97.73498,Entire home/apt,95,1,4,2016-07-17,0.04,1,0,0
1008383,Matias,Condo,1.0,2,1.0,4.98,78705,30.3016579,-97.7419461,Entire home/apt,103,2,45,2023-08-27,3.64,1,319,44
43221494,Nikki & Patrick,Home,3.0,4,2.0,4.97,78734,30.37026,-97.99173,Entire home/apt,420,4,37,2022-11-26,0.42,1,301,1
780515,Patrick,Guesthouse,0.5,1,1.0,4.9,78751,30.30925,-97.72463,Entire home/apt,108,1,611,2023-08-26,6.83,1,77,77
27979718,Roni,Home,1.0,1,1.5,4.79,78744,30.17581,-97.69356,Private room,45,3,25,2022-08-02,0.28,3,11,0
6802774,Mimi,Rental unit,1.0,1,1.0,4.95,78741,30.2216,-97.7339,Entire home/apt,62,29,107,2023-04-17,1.23,1,303,3
69102240,Boss,Condo,1.0,2,1.5,5.0,78704,30.25364,-97.74402,Private room,59,90,22,2023-05-31,0.25,2,345,2
13283553,Rio,Townhouse,2.0,2,1.0,4.89,78704,30.26062,-97.77595,Entire home/apt,146,3,221,2023-09-05,2.56,1,239,28
8167447,Martin,Home,1.0,1,1.0,4.77,78751,30.32197,-97.72521,Private room,45,1,13,2018-08-19,0.15,89,0,0
4418135,Emiliano,Guesthouse,0.5,1,1.0,4.98,78702,30.25588,-97.71265,Entire home/apt,99,2,123,2022-03-27,1.44,1,2,0
42305557,Frank,Home,4.0,4,2.0,4.95,78704,30.2587,-97.77323,Entire home/apt,800,2,39,2023-03-19,0.44,1,180,3
71019639,Lee,Loft,1.0,1,1.0,4.85,78704,30.26193,-97.77459,Entire home/apt,140,2,170,2023-09-03,1.91,1,308,19
51251722,Rebekkah,Rental unit,1.0,1,1.0,5.0,78731,30.38219,-97.76645,Private room,50,3,13,2016-11-30,0.15,1,0,0
71296881,Steven,Home,5.0,12,4.0,4.94,78734,30.4112,-97.93074,Entire home/apt,658,3,184,2023-08-27,2.08,5,287,15
6553960,Milan,Home,4.0,5,1.0,5.0,78702,30.27923,-97.71729,Entire home/apt,116,3,4,2017-10-16,0.05,1,0,0
6815659,Antonio,Condo,1.0,1,1.0,4.97,78704,30.25713,-97.76115,Entire home/apt,144,3,35,2019-11-03,0.49,1,0,0
56230260,Layne,Home,4.0,4,2.5,4.97,78734,30.3953,-97.91931,Entire home/apt,486,2,110,2023-07-29,1.24,1,223,7
72966951,Desiree,Home,1.0,4,1.5,4.89,78738,30.30542,-97.92704,Entire home/apt,180,6,50,2021-10-25,0.56,2,179,0
73030738,Eileen,Rental unit,1.0,1,1.0,4.89,78749,30.23414,-97.83954,Entire home/apt,50,1,9,2016-07-02,0.1,4,0,0
59834237,Simon,Rental unit,1.0,1,1.0,4.93,78701,30.26273,-97.74673,Entire home/apt,133,2,69,2023-08-10,0.87,1,74,33
68528446,Jim & Deb,Rental unit,0.5,2,1.0,4.96,78734,30.38697,-97.91773,Entire home/apt,89,1,379,2023-08-27,4.26,3,273,31
18161031,Kimberly,Home,2.0,3,2.0,4.87,78704,30.25667,-97.75504,Entire home/apt,235,2,39,2017-10-15,0.46,3,0,0
29695280,Jennifer,Condo,2.0,2,1.5,4.86,78702,30.25735,-97.73515,Entire home/apt,270,2,51,2018-07-29,0.6,1,0,0
44761156,Suzy,Rental unit,1.0,1,1.0,4.92,78751,30.30361,-97.73694,Entire home/apt,349,3,12,2016-10-26,0.14,1,0,0
73760064,Deborah & David,Guest suite,1.0,1,1.0,4.95,78704,30.25597,-97.77176,Private room,177,2,129,2023-08-21,1.53,2,192,8
71027305,Brad,Home,4.0,6,3.5,5.0,78746,30.28793,-97.81108,Entire home/apt,495,3,12,2018-03-16,0.14,1,0,0
8106778,Liana,Home,4.0,4,4.0,5.0,78704,30.25009,-97.77695,Entire home/apt,500,30,6,2019-03-13,0.07,1,365,0
7567467,Chalu,Home,3.0,1,1.0,4.92,78745,30.21813,-97.77642,Entire home/apt,129,30,39,2022-07-31,0.44,11,0,0
24968352,Faith,Home,1.0,1,1.0,4.5,78702,30.27792,-97.70663,Private room,55,1,23,2017-07-09,0.26,1,0,0
72926795,Carmen,Home,3.0,3,2.0,4.89,78758,30.39712,-97.69821,Entire home/apt,70,30,18,2023-08-06,0.21,1,332,2
27177317,Ashton,Home,3.0,3,2.0,4.97,78704,30.24935,-97.75075,Entire home/apt,402,3,37,2023-07-23,1.56,3,89,20
39533710,Laird,Condo,2.0,2,1.0,5.0,78730,30.35764,-97.79639,Entire home/apt,95,90,8,2023-04-23,0.09,2,160,2
58075143,Mark,Home,3.0,3,2.0,4.78,78724,30.27623,-97.63203,Entire home/apt,111,2,10,2016-08-07,0.11,1,0,0
33845910,Nathan,Camper/RV,1.0,1,1.0,4.81,78702,30.2681,-97.71777,Entire home/apt,94,2,327,2023-08-21,3.74,2,172,22
5742304,Taryn,Home,4.0,4,3.0,4.95,78723,30.28574,-97.70123,Entire home/apt,850,2,23,2017-08-27,0.26,5,0,0
29822664,Sibylle C.,Home,3.0,4,2.0,5.0,78746,30.27509,-97.8443,Entire home/apt,151,3,3,2018-02-13,0.04,1,0,0
22536507,Andrew,Home,4.0,4,2.0,4.99,78702,30.26677,-97.71235,Entire home/apt,185,20,79,2022-05-08,0.93,2,0,0
880571,Angel,Home,1.0,1,1.0,4.87,78702,30.26951,-97.72686,Private room,74,5,31,2021-11-29,0.37,6,0,0
77758850,Bryan,Home,1.0,1,1.0,4.7,78724,30.3018688756756,-97.62681731321612,Private room,47,1,10,2023-09-03,1.5,1,352,10
72022436,Jesse,Home,1.0,1,1.0,4.93,78744,30.19494,-97.7295,Private room,41,30,15,2023-05-13,0.18,2,357,1
44664003,Tobin,Rental unit,1.0,2,1.0,4.87,78704,30.2459,-97.77421,Entire home/apt,84,2,294,2023-06-23,3.35,7,279,14
4870151,Rachel,Camper/RV,1.0,1,1.0,4.84,78704,30.25562,-97.75804,Entire home/apt,65,3,255,2023-09-03,3.48,2,65,41
78829619,Tyler,Rental unit,1.0,1,1.0,4.91,78705,30.29616,-97.73817,Shared room,25,1,35,2017-04-19,0.41,2,0,0
69216869,Sean & Sarah,Guest suite,1.0,2,1.0,4.94,78736,30.24278,-98.01561,Entire home/apt,99,2,188,2023-08-13,2.27,2,226,35
1840480,Scott & Sally,Home,2.0,3,2.0,4.95,78745,30.22132,-97.79595,Entire home/apt,98,30,58,2023-05-28,0.7,12,221,3
8833863,Shana,Rental unit,1.0,2,1.0,4.8,78704,30.25067,-97.74775,Private room,70,1,5,2016-09-06,0.06,1,0,0
79148533,Jeff,Home,3.0,4,3.5,5.0,78734,30.4026,-97.92694,Entire home/apt,700,3,47,2023-07-31,0.6,1,154,15
31173521,Leon And Stella,Rental unit,1.0,1,1.0,4.95,78704,30.25173,-97.75981,Entire home/apt,126,3,191,2023-09-04,2.19,1,56,24
79708340,Paul & Krista,Cabin,4.0,10,3.0,4.91,78748,30.15144,-97.82386,Entire home/apt,632,2,81,2023-04-30,0.98,2,177,3
79818711,Brett,Home,1.0,1,1.0,5.0,78739,30.14548,-97.8522,Private room,125,1,10,2018-09-27,0.11,1,0,0
12031191,Richelle,Rental unit,1.0,1,1.0,5.0,78704,30.22573,-97.75288,Entire home/apt,55,3,7,2018-03-25,0.08,3,0,0
16109724,Adrianne,Home,3.0,4,2.5,4.99,78702,30.25048,-97.72428,Entire home/apt,340,2,196,2023-08-27,2.3,1,153,15
9331076,Leland,Home,3.0,1,1.5,5.0,78704,30.22859,-97.77208,Private room,45,2,4,2017-07-09,0.05,3,0,0
4149924,Marie,Home,3.0,4,2.0,4.96,78723,30.31501,-97.70238,Entire home/apt,495,3,58,2023-08-07,0.68,1,22,8
21987980,Sam,Home,1.0,1,2.0,4.97,78748,30.18429,-97.829,Private room,50,30,38,2023-08-11,0.44,5,254,5
1883744,Nancy,Bungalow,1.0,1,1.0,4.76,78745,30.22171,-97.77688,Entire home/apt,76,30,33,2023-07-05,0.4,7,365,6
73333451,Elten,Home,2.0,2,1.5,4.24,78727,30.43871,-97.74282,Entire home/apt,106,30,21,2023-04-09,0.25,1,116,2
1523587,Dallas,Home,3.0,5,3.0,4.92,78702,30.2535,-97.71946,Entire home/apt,425,2,52,2020-03-11,0.65,19,0,0
30437362,Christiana,Rental unit,1.0,2,1.0,4.71,78741,30.23458,-97.71392,Entire home/apt,85,2,7,2016-09-05,0.08,2,0,0
1523587,Dallas,Home,5.0,11,2.0,4.96,78734,30.37372,-97.91564,Entire home/apt,874,3,51,2023-04-15,0.6,19,362,2
2134237,Samantha,Home,3.0,3,2.0,4.89,78704,30.24438,-97.7675,Entire home/apt,400,30,36,2021-10-25,0.43,2,358,0
1404731,Daniel,Home,3.0,6,2.0,4.97,78702,30.26168,-97.7308,Entire home/apt,857,3,38,2023-07-04,0.45,5,0,2
11135395,Vivien,Rental unit,1.0,1,1.0,4.9,78751,30.3136,-97.73581,Entire home/apt,130,2,10,2016-10-21,0.11,1,0,0
1754114,Emily,Bungalow,2.0,2,1.0,4.96,78704,30.24353,-97.78595,Entire home/apt,135,1,406,2023-09-04,4.66,2,122,95
16384748,Kaitlyn,Rental unit,1.0,3,1.0,4.89,78741,30.24341,-97.72342,Entire home/apt,94,1,18,2017-10-30,0.21,1,0,0
7343353,Zachary,Home,3.0,5,2.5,5.0,78748,30.18297,-97.80966,Entire home/apt,215,2,37,2020-03-15,0.43,1,0,0
30866956,Lisa,Guesthouse,0.5,1,1.0,4.84,78745,30.21398,-97.78088,Entire home/apt,79,2,349,2023-08-06,4.13,1,136,27
70281518,Meng,Rental unit,1.0,1,1.0,5.0,78705,30.28357,-97.74426,Private room,74,1,3,2016-07-30,0.03,1,0,0
1837848,Jamie,Condo,1.0,1,1.0,5.0,78703,30.27586,-97.76001,Entire home/apt,125,2,6,2017-05-23,0.07,1,0,0
82530387,Cynthia,Guest suite,2.0,3,2.0,4.95,78734,30.39367,-97.92327,Entire home/apt,250,2,97,2022-11-06,1.14,1,151,2
62926106,Guy,Bungalow,2.0,3,2.0,4.54,78734,30.37326,-97.98772,Entire home/apt,250,2,13,2023-07-23,0.15,18,177,2
48610923,Christopher,Guesthouse,1.0,2,1.0,4.94,78722,30.28545,-97.72046,Entire home/apt,109,2,495,2023-08-25,5.68,1,266,67
4468421,Jake,Home,3.0,3,2.0,5.0,78741,30.22219,-97.73709,Entire home/apt,271,3,21,2022-10-25,0.24,1,80,3
3302376,Jeff,Home,1.0,1,1.0,4.4,78745,30.22313,-97.78092,Private room,70,1,5,2017-03-14,0.06,1,0,0
41305373,Jacob,Home,3.0,3,1.5,4.83,78745,30.20991,-97.80891,Entire home/apt,225,3,47,2021-12-29,1.2,1,0,0
1883744,Nancy,Home,2.0,2,1.0,4.85,78745,30.22338,-97.77657,Entire home/apt,109,3,60,2023-07-30,0.71,7,349,9
2701894,Romy,Home,4.0,4,2.0,5.0,78704,30.23509,-97.75256,Entire home/apt,381,5,7,2019-08-16,0.08,2,172,0
2428539,Matt,Home,1.0,1,1.0,5.0,78702,30.26498,-97.70749,Private room,54,3,21,2017-07-31,0.25,2,0,0
84357752,Becky,Rental unit,0.5,1,1.0,4.9,78702,30.26568,-97.69761,Entire home/apt,91,2,128,2023-04-30,1.47,1,322,1
62926106,Guy,Bungalow,2.0,3,2.0,4.65,78734,30.37252,-97.987,Entire home/apt,225,2,17,2021-09-19,0.22,18,196,0
62926106,Guy,Bungalow,2.0,3,2.0,4.71,78734,30.37237,-97.98718,Entire home/apt,243,2,14,2021-06-06,0.17,18,202,0
62926106,Guy,Bungalow,2.0,3,2.0,4.78,78734,30.37226,-97.98733,Entire home/apt,232,2,27,2023-08-13,0.31,18,192,7
84497747,Jessica,Home,3.0,3,2.0,4.86,78704,30.25125,-97.76194,Entire home/apt,206,2,10,2018-05-20,0.12,1,0,0
62926106,Guy,Bungalow,2.0,3,2.0,4.46,78734,30.37203,-97.98757,Entire home/apt,243,2,13,2023-07-31,0.19,18,179,2
62926106,Guy,Bungalow,2.0,3,2.0,4.76,78734,30.37192,-97.9877,Entire home/apt,243,2,17,2022-08-01,0.22,18,151,0
62926106,Guy,Bungalow,2.0,3,2.0,4.64,78734,30.37151,-97.98796,Entire home/apt,243,2,25,2023-05-29,0.31,18,154,1
62926106,Guy,Bungalow,2.0,3,2.0,4.13,78734,30.3717,-97.98815,Entire home/apt,229,2,8,2023-07-07,0.09,18,197,1
62926106,Guy,Bungalow,2.0,3,2.0,4.4,78734,30.3717,-97.98816,Entire home/apt,243,2,10,2023-07-16,0.16,18,171,3
62926106,Guy,Bungalow,2.0,3,2.0,4.9,78734,30.37181,-97.98801,Entire home/apt,225,2,10,2023-07-14,0.16,18,210,4
62926106,Guy,Bungalow,2.0,3,2.0,4.67,78734,30.37193,-97.98796,Entire home/apt,243,2,12,2023-07-04,0.19,18,210,1
62926106,Guy,Bungalow,2.0,3,2.0,4.27,78734,30.37241,-97.98742,Entire home/apt,232,2,15,2023-07-02,0.18,18,182,2
62926106,Guy,Bungalow,2.0,3,2.0,4.73,78734,30.37252,-97.98731,Entire home/apt,232,2,11,2021-06-20,0.14,18,162,0
62926106,Guy,Bungalow,2.0,3,2.0,4.5,78734,30.37268,-97.98714,Entire home/apt,229,2,10,2021-09-19,0.13,18,209,0
84767145,Lucy,Townhouse,1.0,1,1.5,4.91,78758,30.36846,-97.69747,Private room,75,2,46,2021-08-15,0.55,13,0,0
50671207,Rachel,Cottage,2.0,3,1.0,4.89,78751,30.30233,-97.72067,Entire home/apt,125,2,9,2018-07-27,0.11,7,101,0
43594503,Shobhita,Rental unit,1.0,2,1.0,4.83,78704,30.25608,-97.74437,Entire home/apt,98,2,8,2016-09-18,0.09,1,0,0
15793042,Ashley,Guest suite,1.0,1,1.0,4.99,78702,30.27045,-97.72854,Entire home/apt,133,2,235,2020-03-16,2.73,1,56,0
85204265,Sean,Guesthouse,1.0,1,1.0,4.93,78741,30.24453,-97.6933,Entire home/apt,75,2,213,2023-08-13,2.47,1,73,21
67783215,Hannah,Rental unit,0.5,1,1.0,5.0,78751,30.31067,-97.73202,Entire home/apt,35,2,4,2016-11-28,0.05,1,0,0
85676809,Adam,Home,5.0,5,3.0,5.0,78704,30.25427,-97.77622,Entire home/apt,500,3,7,2021-10-11,0.1,1,0,0
16047277,Mireille,Rental unit,1.0,4,1.0,4.45,78703,30.28243,-97.75755,Entire home/apt,104,1,138,2023-08-06,1.59,8,262,14
85715917,Julie,Home,5.0,5,5.0,5.0,78759,30.37994,-97.75947,Entire home/apt,649,2,5,2017-05-30,0.06,1,0,0
33319490,Megan,Home,3.0,3,2.0,4.95,78754,30.36963,-97.65255,Entire home/apt,154,30,40,2023-08-05,0.47,3,169,7
8167447,Martin,Home,1.0,1,1.0,4.59,78751,30.31635,-97.71682,Private room,45,30,17,2023-03-05,0.21,89,324,1
44887644,Chris,Place to stay,1.0,1,1.5,4.95,78751,30.31285,-97.71347,Entire home/apt,92,1,148,2017-09-26,1.71,4,0,0
72022436,Jesse,Home,1.0,1,1.0,4.94,78744,30.19504,-97.7298,Private room,48,30,17,2023-02-28,0.2,2,176,2
8167447,Martin,Home,1.0,1,1.0,4.67,78751,30.31616,-97.71716,Private room,45,30,9,2023-07-23,0.1,89,257,1
8167447,Martin,Rental unit,1.0,1,2.0,4.6,78751,30.31838,-97.72935,Shared room,19,30,15,2022-11-18,0.18,89,270,1
7004294,Kyle,Home,3.0,3,1.0,4.84,78757,30.34668,-97.72247,Entire home/apt,179,1,52,2022-03-20,0.61,1,0,0
61461800,Randy,Condo,1.0,1,1.0,5.0,78757,30.35928,-97.73075,Private room,50,2,29,2017-07-23,0.34,1,0,0
108218087,Pary,Condo,1.0,1,1.0,4.89,78705,30.29772,-97.7432,Entire home/apt,78,2,171,2023-08-14,1.99,1,5,27
16923588,Olman,Home,3.0,3,2.0,4.93,78702,30.25762500476487,-97.71124673754456,Entire home/apt,1043,2,15,2023-08-06,0.64,3,142,13
4384095,Shelley,Guesthouse,1.0,1,1.0,4.95,78751,30.305213928222656,-97.73504638671876,Entire home/apt,144,2,210,2023-07-10,2.45,1,69,19
3425666,Nate,Home,1.0,1,1.0,4.93,78758,30.35655,-97.70766,Private room,39,28,345,2023-08-24,4.04,6,16,2
27068940,Takao & Malcolm,Home,1.0,1,1.0,4.96,78704,30.23804,-97.74278,Private room,124,1,24,2019-11-03,0.28,1,0,0
4731237,Ali,Townhouse,3.0,4,2.5,4.85,78746,30.25777,-97.78803,Entire home/apt,529,3,78,2023-02-24,0.92,6,3,8
9309770,Ajna,Home,2.0,3,1.0,4.86,78757,30.34673,-97.72995,Entire home/apt,135,2,21,2023-09-03,0.27,1,157,7
8167447,Martin,Home,1.0,1,1.0,5.0,78751,30.32197,-97.72521,Private room,45,30,4,2023-05-29,0.05,89,257,2
35744893,Pamela,Home,2.0,2,2.0,4.99,78751,30.31207,-97.71189,Entire home/apt,150,2,183,2023-09-05,2.17,1,22,21
21023221,Margo,Home,1.0,2,1.0,4.95,78751,30.30344,-97.71781,Private room,92,1,19,2018-03-19,0.22,1,0,0
8167447,Martin,Rental unit,1.0,1,2.0,5.0,78756,30.31856,-97.73105,Shared room,19,30,18,2022-03-19,0.21,89,266,0
22012830,Valerie,Home,4.0,6,3.5,4.91,78734,30.38452,-97.92204,Entire home/apt,669,2,164,2023-07-17,1.92,1,43,26
8167447,Martin,Rental unit,1.0,1,2.0,4.5,78756,30.31877,-97.73093,Shared room,19,30,22,2023-05-31,0.26,89,264,1
15755099,Susan,Bungalow,2.0,2,1.0,5.0,78751,30.31383,-97.72241,Entire home/apt,76,30,18,2018-08-09,0.23,1,0,0
16747672,Christy,Guesthouse,0.5,3,1.0,4.71,78703,30.28385,-97.75969,Entire home/apt,500,3,8,2016-11-06,0.09,1,192,0
2934425,Brett,Rental unit,1.0,1,1.0,4.86,78703,30.27234,-97.75533,Entire home/apt,128,2,489,2023-09-03,5.71,12,131,61
8243517,Jennifer,Home,2.0,2,1.0,4.78,78702,30.26798,-97.71734,Entire home/apt,115,3,115,2023-08-03,1.35,4,114,17
33865050,Tami And Dave,Home,2.0,2,3.0,4.98,78731,30.37659,-97.76979,Entire home/apt,299,2,42,2023-06-18,1.11,1,0,8
40144620,Emily,Home,1.0,1,1.0,4.97,78702,30.26544,-97.69567,Private room,31,2,29,2018-03-17,0.34,2,0,0
1523587,Dallas,Home,5.0,4,4.5,4.94,78704,30.24847,-97.78017,Entire home/apt,910,2,88,2023-09-01,1.03,19,315,22
5742304,Taryn,Home,1.0,1,2.0,5.0,78721,30.28148,-97.70155,Private room,125,1,10,2017-02-05,0.12,5,0,0
90659774,Eric,Home,1.0,1,1.0,4.93,78702,30.25216,-97.72413,Private room,150,1,15,2019-03-14,0.17,4,0,0
1843190,Tara,Rental unit,1.0,1,1.0,4.81,78701,30.2585,-97.73887,Entire home/apt,182,1,129,2019-09-22,1.52,1,0,0
13322261,Trey And Martha,Home,1.0,1,1.0,5.0,78702,30.25426,-97.70987,Private room,75,2,61,2020-03-09,0.72,1,67,0
5742304,Taryn,Home,1.0,1,1.0,5.0,78721,30.28299,-97.70099,Private room,85,1,22,2017-07-23,0.26,5,0,0
37716788,Matthew,Guesthouse,0.5,1,1.0,4.86,78721,30.27034,-97.69428,Entire home/apt,78,2,465,2023-08-31,5.41,2,9,42
487072,Greg & Amanda,Home,3.0,4,2.0,4.94,78757,30.33605,-97.73007,Entire home/apt,290,45,72,2023-07-22,0.85,12,332,8
29270033,William,Home,3.0,3,2.0,4.29,78729,30.46987,-97.77994,Entire home/apt,157,2,25,2021-11-14,0.31,1,0,0
31630807,Santha,Home,3.0,3,2.5,4.51,78728,30.46255,-97.68144,Entire home/apt,127,30,61,2023-05-27,0.72,1,326,2
91010914,Martin,Home,2.0,2,1.0,4.98,78722,30.29017,-97.72153,Entire home/apt,191,2,162,2023-09-04,1.9,2,264,26
48599715,Sophia,Rental unit,2.0,2,1.0,4.86,78751,30.30563,-97.72351,Entire home/apt,100,1,7,2017-03-19,0.08,2,0,0
1308773,Adam,Home,3.0,3,2.5,4.91,78702,30.2749,-97.72304,Entire home/apt,194,2,223,2023-08-06,2.61,2,322,17
9328324,Roland,Home,2.0,3,1.0,4.89,78723,30.32163,-97.68371,Entire home/apt,92,2,356,2023-08-19,4.19,4,252,38
42793563,Joan,Home,1.0,1,1.0,4.94,78703,30.30122,-97.75011,Private room,81,1,68,2023-08-20,0.85,1,13,6
60986939,Erin,Condo,1.0,1,1.0,4.83,78704,30.24569,-97.75169,Entire home/apt,139,3,46,2019-03-12,0.54,1,0,0
91830957,Cameron,Home,2.0,3,1.0,4.82,78756,30.32089,-97.74201,Entire home/apt,199,2,92,2023-07-21,1.28,1,322,16
265070,Lata,Home,1.0,1,1.0,4.67,78733,30.34954,-97.85749,Private room,89,1,72,2023-03-25,0.85,2,65,4
27278976,Desiree,Home,2.0,2,2.0,4.87,78748,30.17815,-97.84457,Entire home/apt,132,2,40,2023-09-04,0.47,1,179,25
92178200,Richard,Home,1.0,2,2.0,4.92,78702,30.27208,-97.71797,Entire home/apt,179,2,61,2020-02-23,0.72,1,2,0
92204314,Alex,Home,4.0,7,2.0,4.95,78754,30.36968,-97.66393,Entire home/apt,324,2,308,2023-03-26,3.59,1,0,24
18495219,Claire,Guesthouse,0.5,1,1.0,4.99,78756,30.32113,-97.74278,Entire home/apt,112,1,101,2023-09-03,1.93,1,146,20
6862755,Ryan,Guesthouse,1.0,1,1.0,4.98,78723,30.31206,-97.70166,Entire home/apt,92,2,299,2023-08-15,3.78,1,247,44
75085752,Thomas,Rental unit,1.0,1,1.0,5.0,78757,30.3293,-97.72524,Private room,45,1,7,2016-11-07,0.08,1,0,0
578249,Larry And Susan,Guest suite,1.0,1,1.0,5.0,78751,30.30055,-97.72966,Entire home/apt,60,30,6,2022-03-26,0.08,1,284,0
92644972,Bryan,Townhouse,2.0,4,1.0,4.83,78704,30.2268,-97.75255,Entire home/apt,111,1,533,2023-08-27,6.24,5,114,72
2293378,Kathryn,Guest suite,1.0,1,1.0,4.95,78704,30.24643,-97.75744,Entire home/apt,102,28,44,2023-06-30,0.53,3,316,7
53421377,Erin,Bungalow,1.0,1,1.0,5.0,78704,30.25486,-97.76249,Entire home/apt,170,2,5,2017-11-20,0.06,1,0,0
6752394,Joe,Townhouse,3.0,3,2.5,4.95,78745,30.22746,-97.78577,Entire home/apt,168,7,81,2023-07-07,0.95,5,68,7
5376321,Jason,Guesthouse,1.0,1,1.0,4.94,78703,30.28268,-97.77042,Entire home/apt,129,3,147,2023-08-22,1.75,1,240,21
93170357,Maribel,Condo,1.0,1,1.0,4.71,78704,30.23793,-97.78318,Entire home/apt,130,150,22,2019-11-22,0.26,1,0,0
93291092,Franco And Karen,Home,3.0,3,2.5,4.82,78729,30.44704,-97.75845,Entire home/apt,160,3,51,2022-07-17,1.05,1,117,0
42511447,Sabrina,Home,3.0,3,1.0,4.95,78722,30.29397,-97.71622,Entire home/apt,347,2,37,2022-01-15,0.86,2,0,0
8243517,Jennifer,Home,1.0,1,1.0,4.5,78702,30.25934,-97.73236,Entire home/apt,167,7,6,2022-03-19,0.08,4,0,0
83806426,Erin,Home,3.0,3,2.0,4.95,78704,30.23861,-97.77593,Entire home/apt,399,2,43,2019-10-06,0.51,1,324,0
3120533,Jena,Guesthouse,1.0,2,1.0,4.89,78702,30.2652,-97.72152,Entire home/apt,99,2,76,2021-06-01,0.9,1,160,0
73780282,Gabriel,Condo,4.0,5,2.5,4.76,78734,30.36,-97.98611,Entire home/apt,199,14,39,2022-06-11,0.46,1,297,0
25798475,Jonathan,Guesthouse,1.0,1,1.0,5.0,78745,30.19182,-97.78084,Entire home/apt,130,2,73,2023-05-06,0.87,1,134,9
23072158,Denise,Camper/RV,1.0,1,1.0,4.83,78704,30.232996370025557,-97.74718539573378,Entire home/apt,59,2,178,2023-07-16,2.1,3,247,15
48945585,John,Guesthouse,1.0,1,1.0,4.97,78702,30.25281,-97.71843,Entire home/apt,105,3,107,2023-09-04,1.26,1,132,17
77574940,Jennifer,Home,2.0,2,1.0,4.99,78751,30.30851,-97.73295,Entire home/apt,204,2,82,2023-07-08,0.97,1,288,7
93886439,Maria,Rental unit,1.0,2,1.0,4.88,78741,30.2432,-97.73195,Entire home/apt,99,2,58,2020-03-09,0.68,1,0,0
26814280,Irma,Condo,1.0,1,1.0,5.0,78745,30.20816,-97.78566,Private room,40,31,10,2020-12-14,0.12,1,0,0
26169611,Chris,Home,4.0,6,3.5,4.98,78703,30.28443,-97.76887,Entire home/apt,1995,3,41,2021-10-04,0.52,1,358,0
23041688,Leslie,Guesthouse,2.0,1,1.0,4.98,78723,30.30647,-97.69503,Entire home/apt,110,3,98,2023-05-09,1.36,1,171,8
380810,David,Home,2.0,2,1.5,4.85,78741,30.22317,-97.73513,Entire home/apt,95,30,60,2019-12-07,0.72,1,269,0
94249266,Lisa And Mary,Home,1.0,1,1.0,4.96,78731,30.34234,-97.7819,Private room,110,2,69,2023-05-13,0.82,1,143,8
80625850,Sarah,Home,5.0,9,3.5,4.97,78702,30.250328063964844,-97.72235870361328,Entire home/apt,1453,1,117,2023-09-04,1.38,3,254,12
94387756,Josue,Home,1.0,1,1.0,4.89,78741,30.23106,-97.69233,Private room,45,1,343,2023-09-02,4.05,2,65,43
9807090,Eric,Rental unit,1.0,1,1.0,4.25,78701,30.26575,-97.74906,Entire home/apt,399,3,21,2022-03-13,0.29,1,90,0
71573606,Liviu,Home,3.0,3,3.0,4.83,78746,30.30028,-97.84164,Entire home/apt,344,2,107,2023-07-23,1.28,3,294,5
94677584,Bart,Home,3.0,4,1.5,4.93,78748,30.17897,-97.81792,Private room,90,2,80,2023-09-03,0.95,1,163,6
92526067,Linda,Tiny home,1.0,1,1.0,4.98,78744,30.16743,-97.76967,Entire home/apt,79,3,86,2021-12-30,1.01,1,0,0
67948305,Abigail,Rental unit,2.0,2,1.0,4.35,78759,30.36915,-97.74594,Entire home/apt,57,1,22,2017-07-02,0.26,1,0,0
